10001,197.72
10002,98.359999999999999
10003,161.66
10004,104.83
10005,91.620000000000005
10006,107.75
10007,121.28
10008,82.439999999999998
10009,337.79000000000002
10010,93.670000000000002
10011,88.030000000000001
10012,58
10013,65.5
10014,94.010000000000005
10015,60.479999999999997
10016,137.25999999999999
10017,48.920000000000002
10018,125.23
10019,117.16
10020,87.480000000000004
10021,143.94999999999999
10022,72.629999999999995
10023,67.700000000000003
10024,175.49000000000001
10025,356.92000000000002
10026,139.00999999999999
10027,259.76999999999998
10028,97.810000000000002
10029,161.19
10030,278.56
10031,323.62
10032,198.34999999999999
10033,172.25999999999999
10034,99.5
10035,114.95
10036,65.019999999999996
10037,172.93000000000001
10038,120.3
10039,167.38999999999999
10040,131.34999999999999
10041,134.78
10042,70.159999999999997
10043,29.32
10044,161.28999999999999
10045,100.47
10046,144.16999999999999
10047,19.710000000000001
10048,105.34999999999999
10049,268.54000000000002
10050,128.84
10051,168.16
10052,76.489999999999995
10053,171.77000000000001
10054,55.68
10055,50.859999999999999
10056,98.599999999999994
10057,201.15000000000001
10058,151.44
10059,266.56
10060,144.94999999999999
10061,126.55
10062,109.15000000000001
10063,116.81999999999999
10064,174.90000000000001
10065,80.569999999999993
10066,123.83
10067,86.010000000000005
10068,83.099999999999994
10069,132.44999999999999
10070,191.96000000000001
10071,113.86
10072,52.060000000000002
10073,85.799999999999997
10074,111.34
10075,45.049999999999997
10076,111.19
10077,67.780000000000001
10078,124.93000000000001
10079,113.81
10080,206.09
10081,138.52000000000001
10082,184.81999999999999
10083,143.74000000000001
10084,140.88999999999999
10085,40.07
10086,91.939999999999998
10087,105.23
10088,93.370000000000005
10089,17.16
10090,135.66999999999999
10091,156.5
10092,68.819999999999993
10093,302.88999999999999
10094,31.710000000000001
10095,119.78
10096,184.16
10097,159.90000000000001
10098,40.25
10099,104.45999999999999
10100,211.94999999999999
10101,91.219999999999999
10102,266.25
10103,64.829999999999998
10104,105.29000000000001
10105,132.69
10106,209.49000000000001
10107,82.230000000000004
10108,76.510000000000005
10109,116.14
10110,118.8
10111,88.150000000000006
10112,116.73
10113,111.91
10114,239.56
10115,340.27999999999997
10116,163.66999999999999
10117,31.02
10118,276.38
10119,137.53
10120,164.74000000000001
10121,168.21000000000001
10122,201.72999999999999
10123,207.37
10124,238.47
10125,212.93000000000001
10126,67.459999999999994
10127,99.579999999999998
10128,248.34999999999999
10129,63.710000000000001
10130,82.769999999999996
10131,385.25999999999999
10132,238
10133,85.5
10134,60.280000000000001
10135,26.449999999999999
10136,105.18000000000001
10137,22.190000000000001
10138,90.519999999999996
10139,186.05000000000001
10140,63.549999999999997
10141,78.989999999999995
10142,92.849999999999994
10143,49.420000000000002
10144,230.53999999999999
10145,49.170000000000002
10146,80.810000000000002
10147,34.359999999999999
10148,130.99000000000001
10149,47.979999999999997
10150,77.859999999999999
10151,155.16999999999999
10152,235.11000000000001
10153,91.769999999999996
10154,60.490000000000002
10155,207.69999999999999
10156,115.98999999999999
10157,410.77999999999997
10158,119.73999999999999
10159,51.829999999999998
10160,197.38999999999999
10161,32.32
10162,82.359999999999999
10163,196.78
10164,67.739999999999995
10165,46.409999999999997
10166,40.039999999999999
10167,79.340000000000003
10168,38.280000000000001
10169,52.710000000000001
10170,171.69
10171,532.44000000000005
10172,141.77000000000001
10173,185.5
10174,122.84
10175,95.129999999999995
10176,64.5
10177,69.069999999999993
10178,117.20999999999999
10179,47.729999999999997
10180,60.020000000000003
10181,120.36
10182,108.04000000000001
10183,39.420000000000002
10184,82.439999999999998
10185,129.90000000000001
10186,33.229999999999997
10187,79.239999999999995
10188,214.65000000000001
10189,461.5
10190,16.620000000000001
10191,72.25
10192,124.34
10193,225.03
10194,975
10195,112.31
10196,199
10197,217.11000000000001
10198,222.53999999999999
10199,56.329999999999998
10200,57.280000000000001
10201,165.09
10202,109.28
10203,175.86000000000001
10204,89.269999999999996
10205,210.19999999999999
10206,137.90000000000001
10207,110.27
10208,109.84
10209,23.68
10210,48.07
10211,214.28999999999999
10212,123.62
10213,305
10214,191.02000000000001
10215,253.12
10216,357.16000000000003
10217,131.88
10218,143.62
10219,154.56
10220,235.13999999999999
10221,62.090000000000003
10222,48.119999999999997
10223,191.22999999999999
10224,79.209999999999994
10225,68.900000000000006
10226,54.520000000000003
10227,194.34999999999999
10228,68.730000000000004
10229,237.40000000000001
10230,38.810000000000002
10231,64.180000000000007
10232,146.19
10233,77.519999999999996
10234,111.97
10235,80.909999999999997
10236,62.149999999999999
10237,64.549999999999997
10238,80.269999999999996
10239,311.67000000000002
10240,91.810000000000002
10241,169.11000000000001
10242,102.38
10243,125.29000000000001
10244,113.34999999999999
10245,46.619999999999997
10246,449.79000000000002
10247,392.44999999999999
10248,62.560000000000002
10249,107.78
10250,79.530000000000001
10251,49.079999999999998
10252,26.010000000000002
10253,18.699999999999999
10254,72.069999999999993
10255,43.57
10256,64.019999999999996
10257,94.939999999999998
10258,66.969999999999999
10259,56.890000000000001
10260,45.049999999999997
10261,5.21
10262,172.13999999999999
10263,70.219999999999999
10264,194.25
10265,27.5
10266,20.359999999999999
10267,94.939999999999998
10268,42.960000000000001
10269,88.25
10270,56.469999999999999
10271,105.23999999999999
10272,115.13
10273,79.459999999999994
10274,137.65000000000001
10275,11.26
10276,209.91999999999999
10277,28.760000000000002
10278,53.450000000000003
10279,31.989999999999998
10280,123.20999999999999
10281,70.109999999999999
10282,50.520000000000003
10283,23.190000000000001
10284,24.77
10285,10.91
10286,41.670000000000002
10287,56.719999999999999
10288,68.430000000000007
10289,210.83000000000001
10290,36.840000000000003
10291,14.67
10292,100
10293,39.390000000000001
10294,986.61000000000001
10295,43.5
10296,297.92000000000002
10297,15.380000000000001
10298,49.75
10299,287.69999999999999
10300,885.5
10301,32.020000000000003
10302,64.629999999999995
10303,70.829999999999998
10304,90.469999999999999
10305,70.439999999999998
10306,1261.0699999999999
10307,216.93000000000001
10308,237.93000000000001
10309,7.8099999999999996
10310,780.20000000000005
10311,74.650000000000006
10312,88.530000000000001
10313,60.350000000000001
10314,47.469999999999999
10315,105.05
10316,550.85000000000002
10317,38.460000000000001
10318,27.170000000000002
10319,13.48
10320,142.78999999999999
10321,40.990000000000002
10322,128.18000000000001
10323,66.269999999999996
10324,29.170000000000002
10325,29.59
10326,49.890000000000001
10327,57.68
10328,82.75
10329,12.92
10330,42.670000000000002
10331,30.829999999999998
10332,61.659999999999997
10333,92.120000000000005
10334,24.969999999999999
10335,42.380000000000003
10336,65.540000000000006
10337,64.739999999999995
10338,33.770000000000003
10339,142.97999999999999
10340,61.509999999999998
10341,148.44
10342,16.18
10343,96.379999999999995
10344,55.210000000000001
10345,90.480000000000004
10346,335.47000000000003
10347,201.06
10348,56.310000000000002
10349,118.48999999999999
10350,254.38
10351,28.710000000000001
10352,119.55
10353,59.210000000000001
10354,549.79999999999995
10355,168.15000000000001
10356,73.640000000000001
10357,35.240000000000002
10358,73.890000000000001
10359,100.65000000000001
10360,200.53999999999999
10361,43.439999999999998
10362,64.200000000000003
10363,37.659999999999997
10364,61.439999999999998
10365,1170.6800000000001
10366,68.719999999999999
10367,91.879999999999995
10368,91.099999999999994
10369,58.75
10370,58.259999999999998
10371,109.97
10372,83.329999999999998
10373,31.469999999999999
10374,75.739999999999995
10375,43.799999999999997
10376,92.420000000000002
10377,73.090000000000003
10378,238.16999999999999
10379,28.140000000000001
10380,17.670000000000002
10381,28.170000000000002
10382,13.24
10383,61.670000000000002
10384,11.77
10385,84.640000000000001
10386,47.719999999999999
10387,472.44
10388,50
10389,303.47000000000003
10390,86.810000000000002
10391,63
10392,46.950000000000003
10394,34.289999999999999
10395,40.899999999999999
10396,939.58000000000004
10397,120
10398,83.329999999999998
10399,0
10400,175
10401,7.1399999999999997
10403,262.5
10404,0
10405,10
10406,156.19999999999999
10407,49.240000000000002
10408,225
10412,50
